	cik	gvkey	sic_list
	758540 	64950 	['737']
	19149 	26900 	['275', '511']
	19411 	2940 	['874', '805']
	103379 	11060 	['230', '232']
	733269 	2536 	['737']
	107874 	11558 	['131']
	43196 	5284 	['483', '481']
	1034956 	64863 	['737']
	40518 	5043 	['357', '737', '615']
	729533 	5420 	['367']
	897429 	27981 	['562']
	908440 	28744 	['737']
	819527 	13864 	['202']
	880631 	24750 	['272', '737']
	909793 	28881 	['737']
	909791 	28938 	['355']
	56047 	6461 	['444', '769']
	802492 	12698 	['871']
	715072 	25173 	['602']
	715073 	14252 	['366']
	1013488 	63739 	['581']
	1040426 	65270 	['737', '736']
	933020 	31500 	['357']
	46012 	5508 	['306']
	1001113 	61498 	['737']
	1001115 	65896 	['382']
	745774 	8234 	['628', '737']
	873731 	24068 	['283']
	1002130 	62069 	['614']
	1002131 	61927 	['737']
	1002132 	62439 	['504']
	1103601 	11296 	['492', '517', '507', '614']
	1002135 	61646 	['366', '489']
	1087322 	122918 	['737']
	39911 	4990 	['565']
	39917 	4993 	['233']
	1021770 	64060 	['369']
	1006835 	63180 	['737']
	1006837 	63952 	['481']
	16804 	2677 	['131']
	754811 	12407 	['622']
	1056903 	9849 	['494']
	831115 	119553 	['367']
	97216 	7991 	['353']
	97210 	10453 	['382']
	53347 	6241 	['483', '631']
	1005126 	29619 	['603']
	942898 	60938 	['603']
	773910 	11923 	['131']
	1057232 	111205 	['737']
	101844 	13054 	['602']
	878865 	24637 	['679']
	883701 	25061 	['615', '616']
	1086637 	122742 	['737']
	884647 	25359 	['508', '591']
	753899 	9397 	['799']
	1052958 	109423 	['384']
	1028751 	65440 	['872']
	713676 	8245 	['602']
	799485 	14290 	['283']
	49401 	5802 	['302']
	1033693 	65028 	['874']
	1179484 	3230 	['737', '481']
	84244 	8912 	['751']
	1029590 	3848 	['491', '481', '171']
	911002 	28998 	['489']
	860749 	28253 	['357']
	860748 	21503 	['614', '631', '633']
	911004 	28997 	['594']
	728478 	25993 	['283']
	804331 	13756 	['506']
	1067606 	122754 	['179']
	917524 	63803 	['737']
	917523 	29921 	['335']
	917520 	61181 	['283', '384']
	813775 	13842 	['565']
	14272 	2403 	['284', '202', '283']
	920769 	30550 	['603']
	920760 	6669 	['616', '153']
	20067 	3015 	['483', '308']
	913958 	29487 	['614']
	913950 	29626 	['513']
	1053532 	109926 	['679']
	919583 	61753 	['366']
	868797 	23820 	['481', '781']
	798288 	7852 	['679']
	1071522 	121137 	['731', '596', '651']
	798287 	12598 	['421']
	1016965 	61803 	['299']
	769397 	1878 	['737']
	907575 	28753 	['641']
	726294 	23544 	['602']
	225261 	3700 	['251']
	225263 	7883 	['382', '362']
	949491 	61402 	['366']
	103145 	11124 	['355', '382']
	747201 	64822 	['411']
	918184 	30496 	['641']
	709283 	8867 	['357']
	89800 	9667 	['285', '651']
	812150 	13716 	['679']
	732712 	2136 	['481', '274']
	803647 	12804 	['871']
	946581 	64630 	['737']
	803649 	13579 	['679']
	97854 	10540 	['364', '367']
	87744 	9313 	['367']
	814677 	14297 	['679']
	1000697 	61574 	['382']
	1000695 	61531 	['357']
	1000694 	61655 	['283']
	73864 	8046 	['372', '371']
	866374 	30170 	['367']
	722392 	29435 	['367']
	925063 	61278 	['738', '472']
	1051591 	66682 	['596']
	65984 	7366 	['491']
	206030 	11142 	['382']
	1055684 	110624 	['617']
	776867 	11729 	['633', '630']
	732717 	9899 	['481', '274', '679']
	100493 	10793 	['201', '209', '514']
	7536 	1773 	['506', '504']
	899689 	11220 	['679']
	19353 	2938 	['562']
	925600 	20666 	['633']
	925601 	30228 	['506']
	96536 	10349 	['356']
	74585 	8150 	['391']
	1002531 	61725 	['382']
	831327 	14503 	['206']
	1051378 	64023 	['603']
	1051379 	61229 	['602']
	6176 	1613 	['346', '356', '345']
	100726 	10839 	['228', '874']
	315136 	3862 	['448']
	315131 	19433 	['131']
	310450 	8014 	['384']
	811828 	13680 	['308']
	872901 	64886 	['737']
	717014 	12570 	['384']
	908652 	28765 	['581']
	755806 	14622 	['283']
	813461 	14131 	['603']
	38984 	16878 	['633', '615']
	912463 	63447 	['233', '565', '679']
	1065869 	119477 	['737']
	356830 	3171 	['283']
	51396 	6096 	['384', '283']
	921960 	64308 	['384']
	931784 	31143 	['737']
	948515 	61442 	['603']
	923529 	24414 	['602']
	1014473 	66368 	['737']
	1010961 	65266 	['602']
	919004 	30388 	['679']
	320186 	20134 	['138']
	320187 	7906 	['302']
	932129 	31430 	['371']
	1048740 	66631 	['131']
	1011509 	65921 	['104']
	895688 	27996 	['602']
	745448 	7086 	['371', '379', '345', '346', '354']
	892653 	29997 	['232']
	1053949 	109762 	['275']
	837173 	15274 	['616', '332', '505', '335']
	60667 	6829 	['521']
	874396 	24099 	['342']
	1449732 	63495 	['162']
	902791 	28410 	['736']
	935155 	63478 	['283']
	802681 	16698 	['602']
	80293 	8750 	['701']
	875159 	24318 	['635', '633']
	885708 	25296 	['628']
	885259 	63804 	['283']
	894372 	27948 	['603']
	875622 	24710 	['283']
	1086844 	124314 	['481']
	20388 	2549 	['617', '615', '616']
	914448 	29402 	['224', '274']
	927355 	30714 	['506']
	805419 	13625 	['679']
	1024441 	64154 	['594']
	1035713 	2731 	['602']
	888028 	63046 	['737']
	812906 	13531 	['594']
	945764 	20653 	['131']
	812900 	13380 	['531']
	7332 	9904 	['492', '517']
	791963 	13453 	['621', '628']
	883705 	25082 	['153']
	799033 	13514 	['735']
	865058 	17072 	['631', '633']
	317093 	1651 	['335']
	940510 	31849 	['594', '596']
	12927 	2285 	['372']
	906110 	28754 	['679']
	310569 	1663 	['208', '341', '799']
	864906 	23045 	['384']
	864902 	22980 	['801']
	1043382 	65350 	['308', '282']
	1067294 	3570 	['581']
	863680 	62960 	['384']
	1045769 	65527 	['357', '367']
	37755 	4819 	['305', '384']
	895421 	12124 	['615', '621', '628']
	78003 	8530 	['283']
	893741 	25981 	['581']
	34408 	4560 	['533']
	756055 	11768 	['367']
	8146 	1820 	['382']
	1135431 	9473 	['514', '541']
	95366 	10159 	['366']
	1025711 	64177 	['357']
	920371 	30260 	['342', '344']
	728391 	6178 	['491']
	728392 	10435 	['805']
	1064122 	116224 	['631']
	1082526 	126600 	['737']
	1065298 	116586 	['602']
	736473 	18044 	['602']
	1067837 	117902 	['483']
	1000209 	62919 	['615']
	765258 	24699 	['283']
	811612 	29492 	['633']
	856573 	20907 	['283']
	730263 	10549 	['371']
	929299 	30843 	['308']
	1041866 	65494 	['367']
	318673 	17180 	['726', '616']
	1014111 	63138 	['386', '738']
	1041712 	113026 	['596']
	1078203 	119957 	['737']
	934203 	62781 	['603']
	1078207 	27760 	['394']
	1044566 	8031 	['635']
	50982 	18797 	['631']
	730045 	12460 	['356', '511']
	702131 	7504 	['283']
	93751 	10035 	['602']
	894972 	28250 	['731']
	66895 	7448 	['287', '147']
	919943 	63023 	['481', '274']
	73290 	7662 	['283', '384']
	1007992 	62550 	['737']
	712770 	8148 	['679']
	712771 	17724 	['602']
	904541 	61476 	['263']
	913610 	29390 	['283', '596']
	702259 	3917 	['283']
	913614 	31403 	['283']
	913616 	29461 	['807']
	897448 	28027 	['283']
	813619 	13409 	['308']
	819913 	27932 	['633']
	904896 	28989 	['495', '679']
	904897 	28732 	['736', '738']
	785956 	12825 	['205', '208']
	780127 	13013 	['384', '367']
	1059167 	111282 	['373']
	874495 	64784 	['602']
	885067 	25203 	['481', '737']
	715096 	16784 	['602']
	783739 	19049 	['602']
	1013466 	63004 	['384']
	882160 	25194 	['483', '781']
	1013462 	63080 	['737']
	351569 	30222 	['602']
	929037 	30832 	['371']
	929031 	65680 	['633']
	52234 	2467 	['628', '651']
	748580 	12110 	['679']
	97052 	16405 	['737', '357']
	98720 	10615 	['131']
	745756 	11940 	['508']
	90588 	9742 	['371']
	1002119 	124677 	['481']
	1008817 	62602 	['737']
	1002114 	61627 	['781']
	16357 	2625 	['366']
	722642 	5374 	['284']
	736291 	11867 	['504', '737']
	922023 	61744 	['366']
	1013606 	63083 	['384']
	1163739 	1661 	['138', '353']
	105729 	11371 	['505', '633', '679']
	890465 	30255 	['283']
	1056923 	113269 	['737']
	894743 	28078 	['357']
	1072341 	8638 	['484', '679', '737', '272', '596']
	1072343 	117862 	['281', '282']
	36966 	4737 	['602']
	873860 	63639 	['603']
	1057257 	110562 	['737']
	63416 	7127 	['531']
	884621 	28690 	['679']
	884624 	28380 	['384']
	1800 	1078 	['384', '283', '202']
	901219 	29312 	['283']
	884629 	27845 	['283']
	821127 	29211 	['602']
	354611 	2028 	['874', '399']
	1093434 	125315 	['737']
	719547 	3103 	['616', '651', '245']
	1091440 	126420 	['733']
	851737 	18100 	['384']
	804138 	13776 	['679']
	711307 	21686 	['507']
	948708 	61321 	['737']
	742161 	16838 	['603']
	790406 	12380 	['733']
	1003113 	61706 	['382']
	94610 	6242 	['263']
	1086472 	122358 	['481']
	868263 	25285 	['599']
	868267 	23852 	['738']
	1000683 	61712 	['366']
	90721 	9748 	['481', '560']
	911577 	26852 	['737']
	911576 	29161 	['633']
	945028 	60935 	['502', '874']
	1071645 	24395 	['481']
	727634 	24475 	['357', '737']
	1003429 	2521 	['308', '17']
	3333 	1240 	['541']
	705356 	11853 	['602']
	839087 	14985 	['384']
	62234 	7022 	['581', '783', '701']
	1491675 	12756 	['208']
	95676 	10211 	['384']
	1087879 	124324 	['596', '733']
	78749 	8599 	['504', '506']
	849101 	24675 	['581']
	18172 	2811 	['505']
	357105 	20097 	['602']
	1022438 	65773 	['653']
	707604 	63799 	['602']
	707605 	17269 	['602']
	707606 	10252 	['737']
	1056312 	66643 	['203', '18']
	764065 	3107 	['101']
	850429 	15459 	['335', '873']
	944950 	60868 	['737']
	1013237 	63172 	['737']
	29915 	4060 	['282', '281', '287', '286']
	1013236 	63680 	['781']
	847903 	9113 	['205', '206']
	23666 	9411 	['209', '225', '284', '201', '514']
	1030896 	64851 	['596']
	736035 	19954 	['653']
	1467858 	5073 	['371', '489', '614']
	1030469 	16981 	['602']
	846909 	15354 	['357']
	1020996 	63812 	['738']
	918252 	30400 	['131']
	924717 	66588 	['679', '281', '873']
	78814 	8606 	['357', '617']
	916365 	29736 	['526']
	764478 	2184 	['573']
	311995 	7466 	['131', '132', '517']
	725282 	11218 	['737']
	1026738 	24205 	['286', '329']
	713492 	2903 	['384']
	1020999 	63768 	['737']
	92344 	9872 	['541']
	51939 	17160 	['602']
	1010397 	62728 	['384']
	16104 	2606 	['201']
	1065087 	118081 	['873']
	1065088 	114524 	['737', '738']
	782819 	14011 	['104', '102']
	1000015 	61641 	['873', '874', '738']
	915862 	31392 	['550']
	915866 	29746 	['366']
	1085392 	8818 	['491']
	896985 	27936 	['562']
	1088144 	124615 	['603']
	877355 	24503 	['636']
	877357 	24473 	['283']
	1022368 	64708 	['283']
	46195 	2005 	['602']
	1053650 	109084 	['207']
	1037038 	64891 	['232', '561', '679']
	81371 	8852 	['209', '204', '208']
	840889 	15261 	['603', '621']
	1018146 	63791 	['701']
	101295 	10902 	['516', '283']
	840883 	15331 	['355']
	1013857 	63290 	['737']
	1004155 	1837 	['492', '517']
	98559 	10599 	['358']
	880266 	25180 	['352']
	1364742 	124434 	['628']
	719152 	7192 	['382']
	350557 	6717 	['384']
	832101 	15267 	['356', '342', '355']
	888455 	29909 	['599']
	942132 	31757 	['357']
	894172 	64614 	['602']
	942138 	60882 	['364']
	1058959 	124616 	['367']
	1035884 	65142 	['335']
	879526 	24720 	['371', '751']
	74303 	8123 	['281', '335', '348']
	799233 	12840 	['421']
	799231 	13800 	['808', '874', '832']
	1173431 	64552 	['621']
	885725 	25279 	['384']
	948069 	61171 	['232']
	798186 	16454 	['571']
	1024464 	64284 	['738', '781']
	889930 	64408 	['357']
	889936 	121816 	['602']
	1059341 	113439 	['701']
	70684 	17073 	['631']
	1002658 	124318 	['737']
	1092657 	124684 	['596']
	795255 	12466 	['628', '737', '679']
	1013149 	63054 	['738', '873']
	1013148 	63339 	['357']
	357020 	6532 	['382']
	936372 	31643 	['628']
	898293 	28195 	['367']
	911631 	29055 	['635']
	911635 	29164 	['679']
	1017917 	63498 	['737']
	867963 	23940 	['641']
	853816 	21440 	['641', '421', '473']
	7039 	1712 	['291']
	1370946 	8214 	['329', '322']
	63330 	7117 	['203', '651']
	876437 	24379 	['635']
	885639 	25283 	['531']
	15486 	2482 	['228']
	7789 	11842 	['602']
	920354 	30094 	['737']
	1022509 	122741 	['737']
	864921 	23989 	['782', '641']
	1000227 	62065 	['356']
	1107160 	16957 	['603']
	700841 	8892 	['736']
	883984 	25110 	['384']
	883983 	25091 	['737']
	1000228 	61494 	['504']
	883981 	25334 	['581']
	1016395 	65355 	['394', '306']
	4344 	1363 	['735']
	353567 	5826 	['138']
	353569 	7526 	['283']
	1046212 	65973 	['138']
	738076 	10553 	['357']
	9096 	1969 	['262']
	924505 	112004 	['737']
	934598 	31662 	['603']
	1094087 	125525 	['357']
	934590 	60848 	['162', '871']
	55067 	6375 	['204']
	907237 	63203 	['737']
	830750 	17322 	['603']
	352915 	11032 	['806']
	896841 	27925 	['386']
	110430 	11257 	['291']
	60302 	6803 	['262', '265', '241']
	880984 	24912 	['737', '504']
	783280 	13510 	['679']
	1006264 	62756 	['131']
	866787 	23809 	['553']
	23341 	31479 	['308']
	1096958 	126734 	['737']
	1056696 	109826 	['737']
	813672 	13421 	['737']
	861838 	61899 	['283']
	1060219 	113093 	['602']
	886982 	114628 	['621']
	819939 	14512 	['384']
	1033032 	64867 	['653']
	1063921 	113370 	['737']
	43952 	5340 	['731']
	922224 	8455 	['491', '499']
	731647 	11700 	['737']
	745732 	9248 	['565']
	866415 	61721 	['394']
	806517 	13733 	['807']
	806514 	28483 	['308']
	356809 	17208 	['602']
	1009302 	62437 	['367']
	351541 	12364 	['511']
	1009304 	62712 	['737']
	1073508 	121415 	['869']
	836102 	1567 	['326', '358']
	836106 	14623 	['355']
	1066197 	121453 	['737']
	57131 	6543 	['251', '252']
	1409475 	4623 	['367', '289']
	42682 	5237 	['356']
	719739 	17120 	['602']
	1033012 	64699 	['603']
	1013467 	63252 	['736']
	105744 	11372 	['836']
	890449 	25894 	['631']
	820097 	14417 	['367']
	891532 	25979 	['495', '871']
	717809 	11852 	['602']
	107454 	11514 	['651', '131']
	877834 	25635 	['603']
	1032346 	64420 	['737']
	49196 	5786 	['602']
	878828 	24610 	['382']
	1041333 	62285 	['737']
	889237 	25748 	['357']
	34497 	4572 	['481']
	4977 	1449 	['632']
	1028718 	64369 	['737']
	49996 	5905 	['333']
	1397867 	28248 	['472']
	854560 	19428 	['602']
	353020 	5978 	['162', '308']
	1923 	1082 	['254', '154']
	926761 	31099 	['794', '581']
	926763 	30584 	['353']
	735349 	12606 	['679']
	203596 	17151 	['602']
	864009 	22837 	['384']
	1062478 	112624 	['737']
	1072369 	123015 	['737']
	743367 	31895 	['602']
	728331 	10213 	['382', '737']
	931336 	62655 	['341']
	108079 	11564 	['521']
	779334 	12516 	['331']
	1046025 	66285 	['603']
	910322 	29246 	['603']
	893970 	27825 	['504']
	704328 	23776 	['384']
	718924 	9916 	['384', '306']
	1042185 	118445 	['737']
	1029445 	64631 	['874', '738', '737']
	319687 	10484 	['451']
	1080099 	120134 	['737']
	1123337 	63051 	['512', '283', '737']
	1141688 	29946 	['602']
	75644 	8288 	['145', '509']
	927417 	62836 	['229']
	1087728 	122675 	['737']
	40687 	5066 	['347', '679']
	216430 	6756 	['308']
	718074 	8017 	['367']
	948072 	66610 	['800']
	814453 	7875 	['259', '395', '308']
	1034760 	62057 	['737']
	913443 	63418 	['384']
	818813 	63895 	['737']
	1060349 	118264 	['628']
	812446 	13339 	['562']
	862692 	23790 	['355']
	721765 	6522 	['679']
	935503 	22360 	['352']
	73822 	8084 	['508']
	918275 	61242 	['508']
	1013609 	64323 	['635']
	1065645 	113917 	['679']
	771498 	11985 	['104']
	29646 	61840 	['621']
	29644 	4036 	['356']
	771497 	1410 	['734', '179', '173', '769', '752']
	1040850 	110588 	['737']
	1034588 	5503 	['871', '679', '633']
	72333 	7922 	['565', '596']
	72331 	7921 	['356']
	946090 	64194 	['602']
	1014488 	64983 	['871', '152', '655', '653']
	916380 	31300 	['382']
	855574 	16637 	['603']
	855575 	16600 	['781']
	86115 	9355 	['737']
	793765 	12331 	['421']
	78966 	7121 	['344', '339', '267']
	1443062 	61047 	['495']
	52971 	6215 	['506']
	1033491 	65624 	['735']
	60849 	6836 	['371', '356', '332']
	811863 	13686 	['651']
	717059 	17780 	['602']
	1012127 	31366 	['491']
	1070423 	116029 	['461', '422']
	856386 	17202 	['352', '353']
	96287 	10331 	['571']
	96289 	10332 	['573']
	276641 	9952 	['596', '614']
	915840 	29755 	['153']
	868196 	66623 	['679']
	1050686 	110442 	['679']
	315213 	2312 	['736']
	830141 	14380 	['281']
	5907 	1581 	['481', '484']
	101271 	10906 	['343', '369', '374']
	93542 	10013 	['519']
	1046594 	65861 	['308']
	844789 	19807 	['593']
	880242 	24797 	['735']
	60519 	6821 	['261', '242', '249']
	1514128 	17266 	['632', '631']
	906326 	28616 	['738']
	74091 	10621 	['291', '517']
	1036188 	65226 	['737']
	1057489 	110645 	['495']
	52795 	6196 	['506']
	1020710 	64223 	['508']
	1020716 	64099 	['737']
	828678 	61608 	['615', '614']
	885741 	61433 	['283']
	854711 	25322 	['615']
	943061 	60835 	['874']
	1326583 	115404 	['737']
	2601 	1056 	['349', '382', '367']
	914156 	29449 	['308']
	808493 	13155 	['18', '571', '78']
	902281 	28502 	['355']
	1002638 	61870 	['737']
	357001 	10734 	['384']
	1002637 	62784 	['283']
	883741 	29374 	['737']
	727489 	125529 	['737']
	910522 	29528 	['603']
	910521 	29015 	['302', '314', '313']
	1091893 	126623 	['737']
	1061069 	110802 	['421', '871', '495']
	742550 	13443 	['366']
	745274 	2602 	['275', '733']
	895642 	27873 	['366']
	703799 	11162 	['581', '679']
	831968 	14616 	['401']
	911650 	29433 	['504', '737']
	30140 	4077 	['357']
	1012140 	62826 	['283']
	1012141 	63504 	['733', '874']
	906611 	61760 	['325']
	769520 	13570 	['358', '504']
	895462 	28130 	['737']
	1029630 	64554 	['603']
	1029631 	64652 	['391']
	1017648 	106881 	['481']
	718482 	4230 	['621']
	1017646 	63659 	['373', '353']
	715969 	10993 	['494', '655']
	275053 	7799 	['283']
	917173 	30086 	['367']
	882835 	24925 	['382']
	1039065 	65607 	['366']
	915127 	29829 	['806']
	775473 	61679 	['602']
	76334 	8358 	['349', '372']
	941604 	65026 	['357']
	945983 	61028 	['504']
	945980 	62662 	['679']
	67347 	7486 	['371']
	945989 	61069 	['737']
	716054 	5841 	['283']
	779164 	11804 	['382']
	851292 	15761 	['357']
	1022080 	63898 	['737']
	8670 	1891 	['737', '628', '641']
	50493 	12972 	['651', '202', '541']
	843964 	22544 	['655']
	731939 	10426 	['263']
	774695 	30946 	['386']
	1018840 	63643 	['565']
	1018848 	66265 	['205']
	91576 	9783 	['602']
	1040993 	65436 	['458', '738']
	51548 	6116 	['794']
	1031980 	65342 	['366']
	907254 	28769 	['679']
	886138 	25342 	['357']
	1030054 	64961 	['382']
	1065253 	114523 	['272', '513', '581']
	352183 	11480 	['822']
	879884 	24841 	['345', '351', '344', '349']
	886137 	25357 	['566']
	722313 	3962 	['367']
	1082000 	121374 	['737']
	916444 	63297 	['384']
	900619 	28433 	['357']
	101640 	10950 	['153', '616']
	1038005 	65313 	['352']
	933590 	31702 	['602']
	73124 	7982 	['602']
	861819 	22668 	['131', '132']
	912836 	29547 	['603']
	39263 	3643 	['602']
	819689 	22144 	['384']
	922204 	30540 	['366']
	915389 	29392 	['280', '282']
	922200 	30621 	['512']
	732485 	12233 	['283']
	1040441 	2193 	['805', '809']
	933730 	31554 	['273', '679']
	1040445 	65056 	['751']
	1040449 	23227 	['489']
	933738 	61971 	['871', '358', '362']
	1026506 	64644 	['596']
	926966 	31062 	['602']
	901620 	28469 	['283']
	1075607 	120794 	['679']
	69499 	7637 	['283']
	95521 	10190 	['514', '541']
	898441 	28217 	['737']
	19871 	2999 	['354']
	1023364 	119173 	['737']
	1023362 	64103 	['366']
	69671 	7691 	['541', '514']
	1092319 	3343 	['489']
	49600 	4193 	['679']
	1091667 	126136 	['484']
	69067 	7617 	['232']
	75754 	8299 	['621']
	1122976 	28194 	['282']
	1093802 	126298 	['366']
	37525 	4783 	['738', '599']
	75208 	8210 	['441', '442']
	350692 	2951 	['355']
	1041318 	121818 	['602']
	350698 	9063 	['551']
	90896 	9761 	['245']
	732152 	6293 	['507']
	81050 	8811 	['369']
	885978 	25318 	['804']
	920527 	30161 	['504']
	1003201 	63541 	['679', '616']
	920521 	30130 	['736']
	920522 	30293 	['679']
	942899 	61098 	['603']
	96879 	10391 	['357', '366']
	742126 	1439 	['495']
	357294 	5750 	['153', '616', '651']
	1326973 	61572 	['367']
	1005188 	30646 	['603']
	894253 	118003 	['737']
	1005181 	62225 	['232']
	1029281 	65463 	['874']
	936301 	10978 	['602']
	936653 	31622 	['737']
	1095862 	126976 	['603']
	1009675 	62738 	['366']
	909954 	28877 	['209']
	864683 	27810 	['384']
	909950 	28933 	['421']
	1024342 	64760 	['209']
	62765 	7070 	['506']
	38725 	4881 	['362']
	837472 	22139 	['357']
	884887 	28191 	['448']
	352435 	7469 	['367']
	847555 	28184 	['737']
	893955 	26022 	['611']
	30554 	4087 	['282', '281', '308', '519']
	906933 	29948 	['679']
	718909 	5412 	['617']
	906282 	29074 	['504']
	1028734 	111779 	['602']
	275605 	6282 	['484']
	718903 	16872 	['602']
	883683 	25571 	['521']
	1003642 	61745 	['283']
	1011309 	17255 	['602']
	91388 	9774 	['201']
	886835 	25509 	['138', '179']
	311471 	1682 	['131']
	316312 	17654 	['602']
	797468 	8068 	['281']
	855109 	16729 	['357']
	850460 	25572 	['335']
	30197 	4083 	['335', '506']
	1068144 	124614 	['628', '621']
	945066 	60883 	['737']
	910267 	61836 	['283']
	1007587 	62549 	['381']
	1007581 	62724 	['367']
	792161 	13550 	['17']
	93451 	10063 	['602']
	1069546 	115310 	['651', '655', '653']
	1007588 	62591 	['737']
	1219702 	30023 	['517', '461']
	11454 	2169 	['512', '384']
	1043156 	65482 	['581']
	1007273 	17641 	['602']
	77877 	8512 	['138']
	29669 	4040 	['275']
	1055564 	111493 	['511']
	1123316 	25731 	['514']
	849145 	15824 	['873', '481', '874']
	1021270 	63930 	['581']
	1016277 	63461 	['609', '738']
	34125 	16733 	['602']
	1134971 	112888 	['732']
	1061895 	124322 	['481']
	1081290 	120595 	['737']
	893046 	28737 	['735']
	1082923 	121673 	['596']
	1001426 	65739 	['367']
	352998 	5888 	['283']
	23111 	3342 	['737']
	882484 	65217 	['385']
	881464 	24843 	['283']
	61442 	6948 	['781', '782']
	310433 	3265 	['481']
	890634 	25972 	['808', '596', '809']
	789851 	14810 	['999']
	912737 	28975 	['615']
	896495 	28260 	['799']
	896493 	64163 	['367']
	934650 	31590 	['204']
	812796 	13484 	['283']
	1010655 	64884 	['737']
	1041122 	65541 	['603']
	75929 	8317 	['581']
	1412067 	20245 	['283']
	35527 	4640 	['602']
	1046002 	17237 	['603']
	1054579 	111532 	['573']
	1070321 	117032 	['603']
	830122 	23768 	['635', '679']
	1046861 	7862 	['491']
	890096 	25762 	['308', '229', '289', '367']
	1050007 	66496 	['283']
	715779 	3824 	['562']
	877645 	24474 	['737']
	787253 	13765 	['283']
	787250 	3814 	['491', '492']
	874841 	27937 	['565']
	1035513 	65022 	['603']
	733590 	3410 	['679']
	913885 	29386 	['367']
	1024645 	64168 	['131']
	1043915 	65550 	['737']
	791182 	12221 	['562']
	704532 	7682 	['382']
	1045689 	66263 	['603']
	854775 	16710 	['357']
	841555 	3625 	['679']
	1052743 	110772 	['738']
	949373 	62330 	['581']
	357064 	10379 	['366', '381']
	1048982 	66403 	['367']
	791450 	12222 	['596']
	936402 	212340 	['283', '679']
	895663 	27816 	['138']
	895665 	27913 	['873']
	701319 	12718 	['357', '737']
	922868 	31594 	['162', '495', '160']
	706471 	7132 	['581']
	922865 	30423 	['365']
	922864 	30490 	['679']
	1039300 	65163 	['737']
	895447 	27938 	['566']
	892495 	27791 	['382']
	884144 	25138 	['366', '737']
	67618 	19054 	['527']
	216085 	5523 	['571']
	920645 	63140 	['384']
	1006045 	62168 	['384', '873']
	827052 	9846 	['491', '499']
	827056 	23387 	['384']
	827054 	27965 	['367']
	1389050 	65009 	['356', '353', '735']
	356226 	8658 	['737']
	948976 	63413 	['602']
	944075 	60801 	['366']
	864749 	22815 	['382']
	911673 	29075 	['873', '738']
	864960 	31454 	['499']
	917731 	117263 	['209', '422']
	917734 	30168 	['232', '394']
	811671 	19537 	['602']
	910108 	29052 	['679']
	931015 	14311 	['379']
	1094335 	125976 	['737']
	24491 	3502 	['301', '371']
	277924 	3594 	['131']
	1046257 	66016 	['204']
	938733 	31687 	['366']
	356080 	2150 	['483', '271', '737']
	17843 	2787 	['331', '329']
	1016134 	63779 	['737']
	35733 	18221 	['631']
	795986 	13197 	['382']
	93736 	10033 	['232']
	89415 	9635 	['737']
	1074530 	118793 	['326']
	886158 	25338 	['571']
	700945 	5174 	['384']
	67472 	7506 	['367']
	110471 	11566 	['314', '566']
	872867 	23950 	['514']
	1061646 	112752 	['737']
	857644 	20909 	['461', '517']
	1060558 	17049 	['602']
	946356 	61151 	['385']
	23304 	21504 	['226', '220']
	743532 	16629 	['631', '633', '614']
	949968 	127378 	['738']
	776901 	16889 	['602']
	861875 	23819 	['735']
	861878 	63527 	['495']
	881895 	24857 	['421', '473']
	949961 	12956 	['679']
	109177 	11670 	['737']
	881890 	24888 	['384']
	1047125 	109825 	['602']
	789132 	24853 	['384']
	1047127 	110039 	['367']
	1047122 	8972 	['372', '381', '871']
	1037682 	64985 	['358']
	912116 	29898 	['679']
	1041803 	65343 	['533']
	1070361 	116826 	['737']
	807397 	13379 	['344', '737']
	928908 	31016 	['314', '566']
	311259 	4189 	['492', '444']
	737468 	19873 	['602']
	1010470 	63178 	['603']
	889664 	25650 	['594']
	1059324 	121934 	['131']
	46109 	5519 	['359']
	1057058 	110732 	['495']
	1422862 	8423 	['356']
	203527 	11115 	['384']
	1057725 	110804 	['735']
	317540 	3138 	['208']
	861291 	23080 	['18']
	943452 	60979 	['374']
	6383 	1641 	['364']
	890152 	26026 	['808']
	719866 	22461 	['379']
	785931 	11974 	['573']
	720875 	4124 	['384']
	947484 	61302 	['633']
	905036 	66684 	['581']
	1083087 	121693 	['737']
	923680 	30740 	['679']
	1001082 	60900 	['366', '484']
	928658 	30877 	['421']
	928659 	31234 	['481']
	884318 	25212 	['366']
	854691 	25523 	['283']
	878314 	24522 	['533', '591']
	854694 	29496 	['806', '874']
	784961 	116806 	['481']
	81076 	8816 	['324', '327']
	874786 	24222 	['679', '394']
	821189 	16478 	['131']
	350907 	10550 	['384']
	1089624 	64561 	['603']
	1066042 	123474 	['358']
	936094 	65785 	['735', '615', '508']
	947268 	63056 	['481', '482']
	720145 	3048 	['357']
	54473 	6333 	['631']
	52617 	18928 	['602']
	775662 	21595 	['602']
	1415022 	17148 	['603']
	1076394 	16785 	['602']
	1042561 	65578 	['283']
	1048044 	122378 	['737']
	818008 	13693 	['596']
	84792 	9217 	['282', '287', '289']
	1029267 	66695 	['621', '628']
	895051 	63030 	['283']
	889899 	25475 	['381']
	886977 	13971 	['286']
	48287 	5690 	['252', '343']
	1050808 	123937 	['737']
	945676 	61445 	['563', '596']
	1096343 	12909 	['635', '630']
	1029407 	29550 	['603']
	56806 	6500 	['372']
	800457 	16714 	['633', '630']
	797448 	25976 	['737']
	721237 	12855 	['835']
	800459 	12788 	['365']
	800458 	12815 	['573']
