	cik	gvkey	sic_list
	875173 	24295 	['504']
	36029 	29101 	['602']
	1022911 	64017 	['386']
	875174 	10317 	['581']
	894315 	27780 	['679']
	884497 	25216 	['737']
	889971 	62217 	['382']
	33213 	4430 	['492', '131', '874', '517']
	769589 	11993 	['102', '122', '104', '100', '147']
	884498 	61427 	['382']
	1035104 	64996 	['489']
	1393311 	10096 	['679']
	1035733 	27891 	['602']
	33185 	4423 	['738', '732', '799']
	763532 	6527 	['364']
	718576 	20903 	['366']
	791905 	12214 	['344']
	791907 	12216 	['367']
	791908 	12252 	['283']
	95779 	10215 	['317', '391', '569']
	795212 	12421 	['573']
	1067419 	7447 	['651']
	762128 	28185 	['602']
	762129 	3033 	['491', '492', '493', '628']
	812927 	13412 	['367']
	316253 	4418 	['283']
	316709 	13988 	['621']
	788951 	11942 	['507']
	1031296 	8099 	['491', '171']
	914208 	29804 	['628']
	1017958 	63602 	['738']
	1045549 	65913 	['519']
	764180 	8543 	['208', '617', '211', '200']
	1287286 	64991 	['616']
	930277 	31501 	['603']
	1017480 	63763 	['594']
	941914 	63157 	['421']
	771642 	23262 	['357']
	789570 	14418 	['799']
	1058575 	111321 	['636']
	849448 	24982 	['384']
	78066 	8536 	['333', '289', '335']
	1016572 	63603 	['735']
	1016577 	63493 	['653']
	1057672 	110568 	['603']
	72633 	7959 	['679']
	95304 	10156 	['291', '554', '461', '299']
	95301 	10150 	['372', '376', '347', '284', '355']
	1023993 	8975 	['783']
	1043012 	65979 	['241']
	1041954 	65679 	['481']
	906547 	28411 	['679']
	313364 	7277 	['679']
	905895 	28600 	['784', '596']
	882235 	25062 	['809']
	912145 	29143 	['799']
	1026348 	64786 	['805']
	883948 	19713 	['602']
	716039 	11038 	['496', '287', '291', '461', '131', '517']
	883943 	25108 	['562']
	77371 	16992 	['603']
	883945 	25069 	['421']
	882095 	24856 	['283']
	896778 	62236 	['384']
	882098 	24908 	['283', '873']
	784932 	28577 	['602']
	919805 	25094 	['603']
	1030653 	66698 	['873']
	22470 	3248 	['359', '346']
	929775 	64809 	['367']
	934550 	31483 	['355']
	69968 	17065 	['602']
	69960 	7646 	['284']
	89140 	9619 	['362']
	854852 	12621 	['364', '367']
	1018354 	64209 	['808']
	758540 	64950 	['737']
	19149 	26900 	['275', '511']
	19411 	2940 	['806', '679', '874', '805']
	103379 	11060 	['230', '232']
	733269 	2536 	['737']
	107874 	11558 	['131']
	43196 	5284 	['483', '481']
	1034956 	64863 	['737']
	40518 	5043 	['366']
	729533 	5420 	['367']
	897429 	27981 	['562']
	908440 	28744 	['737']
	819527 	13864 	['202']
	880631 	24750 	['272', '737']
	909793 	28881 	['737']
	909791 	28938 	['355']
	56047 	6461 	['444', '769', '440']
	802492 	12698 	['871', '873']
	715072 	25173 	['602']
	715073 	14252 	['366']
	1013488 	63739 	['581']
	819977 	14160 	['871']
	1040426 	65270 	['736']
	933020 	31500 	['357']
	1001113 	61498 	['737']
	1001115 	65896 	['382']
	745774 	8234 	['628']
	873731 	24068 	['283']
	1002130 	62069 	['614']
	1002131 	61927 	['737']
	1002132 	62439 	['504']
	1103601 	11296 	['492']
	1002135 	61646 	['366', '489']
	1002137 	31015 	['384']
	1127777 	63455 	['603']
	39911 	4990 	['565']
	39917 	4993 	['230']
	1021770 	64060 	['369']
	1006835 	63180 	['737']
	1006837 	63952 	['481']
	16804 	2677 	['131']
	737561 	11982 	['809']
	754811 	12407 	['628']
	1056903 	9849 	['494']
	831115 	119553 	['367', '655']
	97216 	7991 	['353']
	97210 	10453 	['382']
	53347 	6241 	['483', '630', '631']
	1005128 	62241 	['355']
	1005126 	29619 	['603']
	942898 	60938 	['603']
	1005123 	62165 	['762']
	773910 	11923 	['131']
	813828 	13714 	['483', '781', '784', '799', '273', '737']
	1057232 	111205 	['737']
	101844 	13054 	['602']
	910562 	64943 	['631', '630']
	878865 	24637 	['729']
	883701 	25061 	['615', '616']
	884647 	25359 	['508', '591', '283']
	1052489 	112401 	['267']
	753899 	9397 	['799']
	1052958 	109423 	['384']
	1028751 	65440 	['872']
	713676 	8245 	['602']
	799485 	14290 	['283']
	49401 	5802 	['302', '375']
	1033693 	65028 	['874']
	1179484 	3230 	['737']
	84244 	8912 	['751']
	1029590 	3848 	['491', '517', '171']
	911002 	28998 	['484']
	860749 	28253 	['357']
	860748 	21503 	['614', '631', '633']
	1004967 	63296 	['481']
	911004 	28997 	['594']
	804331 	13756 	['506']
	863210 	22263 	['495', '179']
	917524 	63803 	['737']
	917251 	30067 	['679']
	917520 	61181 	['283']
	14272 	2403 	['384', '284', '202', '283']
	920769 	30550 	['603']
	911565 	29092 	['364']
	920760 	6669 	['616', '153']
	20067 	3015 	['483', '308']
	913958 	29487 	['615', '614']
	913950 	29626 	['513']
	1053532 	109926 	['679']
	919583 	61753 	['366']
	868797 	23820 	['481', '781']
	798288 	7852 	['679']
	798287 	12598 	['421']
	205239 	3782 	['357']
	769397 	1878 	['737']
	907575 	28753 	['633', '641']
	892335 	62914 	['599']
	726294 	23544 	['602']
	225261 	3700 	['251']
	225263 	7883 	['382', '362']
	949491 	61402 	['366']
	103145 	11124 	['355', '382']
	747201 	64822 	['411']
	914698 	62372 	['357']
	918184 	30496 	['641']
	709283 	8867 	['357']
	89800 	9667 	['285', '651']
	812150 	13716 	['679']
	732712 	2136 	['481', '274', '679']
	803647 	12804 	['871']
	812482 	9367 	['799']
	803649 	13579 	['679']
	97854 	10540 	['364', '367']
	87744 	9313 	['367']
	1000693 	61765 	['830']
	814677 	14297 	['735', '617']
	1000697 	61574 	['382']
	1000695 	61531 	['357']
	1000694 	61655 	['283']
	73864 	8046 	['372', '371']
	866374 	30170 	['367']
	722392 	29435 	['367']
	925063 	61278 	['738']
	1051591 	66682 	['596']
	65984 	7366 	['491']
	206030 	11142 	['382', '356', '364']
	1055684 	110624 	['617']
	776867 	11729 	['616', '633', '630']
	732717 	9899 	['481', '274']
	100493 	10793 	['201']
	7536 	1773 	['506', '504']
	899689 	11220 	['679']
	19353 	2938 	['562']
	925600 	20666 	['633']
	925601 	30228 	['506']
	96536 	10349 	['356']
	74585 	8150 	['391']
	1005967 	62377 	['357']
	831327 	14503 	['206']
	1051378 	64023 	['603']
	1051379 	61229 	['602']
	6176 	1613 	['346', '356', '345']
	100726 	10839 	['228']
	315136 	3862 	['448']
	315131 	19433 	['131']
	310450 	8014 	['384']
	811828 	13680 	['308']
	872901 	64886 	['737']
	717014 	12570 	['384']
	908652 	28765 	['581']
	755806 	14622 	['283']
	912465 	29515 	['603']
	38984 	16878 	['633', '615']
	912463 	63447 	['233', '679']
	356830 	3171 	['283']
	51396 	6096 	['283']
	921960 	64308 	['384']
	853266 	22170 	['737']
	1014763 	63446 	['283']
	1001635 	61561 	['737']
	931784 	31143 	['737']
	948515 	61442 	['603']
	923529 	24414 	['602']
	1014473 	66368 	['737']
	350571 	16645 	['635', '633']
	919004 	30388 	['679']
	320186 	20134 	['138']
	320187 	7906 	['302']
	932129 	31430 	['371']
	1048740 	66631 	['131']
	947549 	61180 	['737']
	1011509 	65921 	['104']
	895688 	27996 	['602']
	745448 	7086 	['371', '379', '345', '346', '354']
	892653 	29997 	['232']
	1053949 	109762 	['275']
	837173 	15274 	['616', '332', '122', '335', '505']
	60667 	6829 	['521']
	874396 	24099 	['342']
	1449732 	63495 	['162']
	902791 	28410 	['736']
	935155 	63478 	['283']
	802681 	16698 	['602']
	80293 	8750 	['701']
	875159 	24318 	['635']
	885708 	25296 	['628']
	885259 	63804 	['283']
	894372 	27948 	['603']
	875622 	24710 	['283']
	20388 	2549 	['617', '615', '616']
	719798 	3617 	['594']
	914448 	29402 	['224']
	927355 	30714 	['506']
	805419 	13625 	['679']
	1035713 	2731 	['602']
	888028 	63046 	['737']
	812906 	13531 	['594']
	945764 	20653 	['131']
	812900 	13380 	['531']
	7332 	9904 	['492', '131', '517', '655']
	791963 	13453 	['621', '628']
	883705 	25082 	['153']
	799033 	13514 	['735']
	865058 	17072 	['633']
	317093 	1651 	['335']
	940510 	31849 	['594']
	12927 	2285 	['372', '615', '376']
	906110 	28754 	['679']
	310569 	1663 	['208', '341', '799', '655']
	864906 	23045 	['384']
	864902 	22980 	['801', '874']
	1043382 	65350 	['286', '282']
	1067294 	3570 	['581']
	863680 	62960 	['384']
	1045769 	65527 	['367']
	37755 	4819 	['305', '384']
	895421 	12124 	['621', '615']
	78003 	8530 	['283']
	893741 	25981 	['581']
	34408 	4560 	['533']
	756055 	11768 	['367']
	1017609 	63503 	['171']
	8146 	1820 	['357']
	1135431 	9473 	['541']
	95366 	10159 	['366']
	1025711 	64177 	['357']
	920371 	30260 	['342', '344']
	728391 	6178 	['491']
	728392 	10435 	['807', '805']
	1007083 	62456 	['737']
	1065298 	116586 	['602']
	736473 	18044 	['602']
	765258 	24699 	['283']
	811612 	29492 	['633', '616', '679']
	1064122 	116224 	['631']
	856573 	20907 	['283']
	730263 	10549 	['371']
	929299 	30843 	['308']
	1041866 	65494 	['367']
	318673 	17180 	['726', '616', '630']
	1014111 	63138 	['369', '386', '738', '384']
	934203 	62781 	['603']
	1020996 	63812 	['738']
	1044566 	8031 	['635']
	50982 	18797 	['631']
	730045 	12460 	['511']
	702131 	7504 	['283']
	93751 	10035 	['602']
	894972 	28250 	['731']
	66895 	7448 	['287']
	919943 	63023 	['481', '274']
	73290 	7662 	['283', '384']
	712770 	8148 	['679']
	712771 	17724 	['602']
	904541 	61476 	['263']
	828529 	14336 	['357']
	913610 	29390 	['283']
	702259 	3917 	['283']
	913614 	31403 	['512']
	913616 	29461 	['807']
	897448 	28027 	['283']
	925928 	30577 	['489']
	813619 	13409 	['308']
	819913 	27932 	['633']
	904896 	28989 	['495', '679']
	904897 	28732 	['738', '736', '633']
	785956 	12825 	['205']
	904898 	28533 	['366']
	780127 	13013 	['367']
	1059167 	111282 	['373']
	885067 	25203 	['481']
	69623 	7683 	['232']
	715096 	16784 	['602']
	1013465 	62912 	['384']
	1013466 	63004 	['384']
	882160 	25194 	['483']
	1013462 	63080 	['737']
	908797 	23146 	['131']
	351569 	30222 	['602']
	1015604 	63459 	['735', '808', '736']
	929037 	30832 	['371']
	929031 	65680 	['633']
	52234 	2467 	['628']
	748580 	12110 	['679']
	1001136 	63665 	['999']
	97052 	16405 	['737', '504', '357']
	98720 	10615 	['131']
	745756 	11940 	['508']
	90588 	9742 	['371']
	1008817 	62602 	['737']
	1002114 	61627 	['781']
	1013608 	63398 	['484']
	16357 	2625 	['366', '381']
	722642 	5374 	['284']
	736291 	11867 	['504', '737', '679']
	922023 	61744 	['366']
	1013606 	63083 	['384']
	1163739 	1661 	['138', '353']
	105729 	11371 	['505', '633', '679']
	890465 	30255 	['283']
	894743 	28078 	['357']
	1072341 	8638 	['484', '679', '737', '272', '596']
	36966 	4737 	['602']
	717829 	5161 	['277']
	873860 	63639 	['603']
	1057257 	110562 	['737']
	63416 	7127 	['531']
	884621 	28690 	['873']
	818203 	27894 	['358']
	1800 	1078 	['384', '283', '202', '287']
	901219 	29312 	['283']
	884629 	27845 	['283']
	821127 	29211 	['602']
	354611 	2028 	['874', '399']
	719547 	3103 	['616', '245', '653']
	851737 	18100 	['384']
	804138 	13776 	['679']
	875459 	24345 	['799', '399']
	711307 	21686 	['507']
	948708 	61321 	['737']
	742161 	16838 	['603']
	790406 	12380 	['275']
	1042598 	65245 	['359']
	49423 	5803 	['494', '242', '655', '874']
	94610 	6242 	['263', '267']
	868263 	25285 	['599']
	1026493 	65604 	['737']
	868267 	23852 	['738']
	1000683 	61712 	['366']
	90721 	9748 	['316']
	739790 	11941 	['503']
	911577 	26852 	['737']
	911576 	29161 	['633']
	945028 	60935 	['502']
	1071645 	24395 	['366', '481']
	727634 	24475 	['357', '737']
	1003429 	2521 	['308', '17']
	3333 	1240 	['541']
	752290 	12187 	['131']
	20041 	3013 	['651', '209', '581']
	886912 	26039 	['737']
	705356 	11853 	['602']
	839087 	14985 	['384']
	62234 	7022 	['581', '783', '701']
	1491675 	12756 	['208']
	95676 	10211 	['384']
	78749 	8599 	['506']
	355269 	4954 	['495']
	18172 	2811 	['505']
	357105 	20097 	['602']
	1022438 	65773 	['653']
	707605 	17269 	['602']
	707606 	10252 	['737']
	1056312 	66643 	['203']
	764065 	3107 	['101']
	850429 	15459 	['335', '873', '308']
	944950 	60868 	['737']
	845818 	64383 	['737']
	29915 	4060 	['282', '281', '679', '287', '286']
	1013236 	63680 	['781']
	809398 	13114 	['636']
	23666 	9411 	['209', '225', '284', '201', '514']
	1030896 	64851 	['596']
	736035 	19954 	['653']
	1467858 	5073 	['371', '365', '614', '489', '374']
	1030469 	16981 	['602']
	924719 	61709 	['327']
	918251 	29930 	['369']
	90168 	9698 	['346']
	924717 	66588 	['679']
	78814 	8606 	['357', '872', '617']
	916365 	29736 	['520']
	4672 	1411 	['267', '276']
	764478 	2184 	['573']
	311995 	7466 	['131', '132', '517']
	725282 	11218 	['738', '366']
	1026738 	24205 	['286', '329', '356']
	713492 	2903 	['384']
	1020999 	63768 	['737']
	863893 	22619 	['356']
	51939 	17160 	['602']
	1010397 	62728 	['384']
	16104 	2606 	['201']
	1065088 	114524 	['737']
	782819 	14011 	['104']
	1000015 	61641 	['874', '738']
	915866 	29746 	['366']
	1085392 	8818 	['491']
	896985 	27936 	['562']
	877355 	24503 	['636']
	877357 	24473 	['283']
	892158 	18746 	['603']
	46195 	2005 	['602']
	46445 	5549 	['363']
	1053650 	109084 	['207']
	1037038 	64891 	['232']
	81371 	8852 	['204', '208', '203']
	840889 	15261 	['603', '621']
	1018146 	63791 	['701']
	101295 	10902 	['516', '283']
	840883 	15331 	['355']
	1013857 	63290 	['737']
	1004155 	1837 	['492']
	98559 	10599 	['358']
	880266 	25180 	['352']
	4507 	14057 	['203']
	719152 	7192 	['382']
	350557 	6717 	['394']
	832101 	15267 	['356', '342', '355']
	888455 	29909 	['599']
	942132 	31757 	['357']
	894172 	64614 	['602']
	942138 	60882 	['364']
	1035884 	65142 	['335']
	879526 	24720 	['371', '751']
	1035881 	5063 	['366']
	74303 	8123 	['281', '335', '348']
	799233 	12840 	['421']
	799231 	13800 	['808']
	1173431 	64552 	['621']
	885725 	25279 	['384']
	948069 	61171 	['232']
	797320 	14854 	['308']
	798186 	16454 	['571']
	1024464 	64284 	['781']
	889930 	64408 	['357']
	1059341 	113439 	['701']
	70684 	17073 	['631', '630']
	795255 	12466 	['628', '679']
	1013149 	63054 	['738', '873', '874']
	1013148 	63339 	['357']
	357020 	6532 	['382']
	936372 	31643 	['628']
	898293 	28195 	['367']
	911631 	29055 	['635']
	911635 	29164 	['679']
	911636 	29234 	['306']
	930236 	61129 	['679']
	867963 	23940 	['641']
	853816 	21440 	['421', '473', '633']
	7039 	1712 	['291']
	1370946 	8214 	['329', '322']
	63330 	7117 	['203', '651']
	876437 	24379 	['635']
	702808 	6218 	['483']
	1022809 	64205 	['602']
	15486 	2482 	['228']
	917193 	64727 	['345']
	7789 	11842 	['602']
	920354 	30094 	['737']
	864921 	23989 	['782', '641']
	1000227 	62065 	['356']
	1107160 	16957 	['603']
	700841 	8892 	['736']
	883984 	25110 	['384']
	883983 	25091 	['737']
	1000228 	61494 	['737']
	883981 	25334 	['581']
	1016395 	65355 	['394', '306', '235']
	4344 	1363 	['735']
	941625 	63726 	['359', '286']
	353567 	5826 	['138', '282']
	353569 	7526 	['283']
	1046212 	65973 	['138', '452']
	738076 	10553 	['357']
	1025557 	64174 	['506']
	924505 	112004 	['737']
	89107 	9612 	['539']
	934590 	60848 	['162']
	934596 	31532 	['357']
	55067 	6375 	['204']
	907237 	63203 	['737']
	830750 	17322 	['603']
	352915 	11032 	['806', '872']
	896841 	27925 	['386']
	110430 	11257 	['291']
	899714 	14652 	['807']
	60302 	6803 	['262', '265', '241']
	880456 	24768 	['873', '679']
	783280 	13510 	['679']
	1006264 	62756 	['131']
	866787 	23809 	['553']
	23341 	31479 	['308']
	920464 	30307 	['371']
	1056696 	109826 	['737']
	729576 	2554 	['596', '394']
	873398 	60932 	['602']
	813672 	13421 	['737']
	861838 	61899 	['283']
	819939 	14512 	['384']
	1033032 	64867 	['653']
	766738 	12329 	['357', '737']
	43952 	5340 	['731']
	925908 	63630 	['209']
	922224 	8455 	['499', '492']
	731647 	11700 	['737']
	745732 	9248 	['565']
	866415 	61721 	['594']
	806517 	13733 	['807']
	806514 	28483 	['308']
	356809 	17208 	['602']
	1009302 	62437 	['367']
	351541 	12364 	['511']
	1009301 	62669 	['737']
	1009304 	62712 	['737']
	836102 	1567 	['371', '358', '807']
	836106 	14623 	['355']
	57131 	6543 	['251']
	1409475 	4623 	['367']
	42682 	5237 	['356']
	1029654 	64555 	['603']
	783739 	19049 	['602']
	1013467 	63252 	['736']
	105744 	11372 	['836']
	745087 	16754 	['602']
	890449 	25894 	['631']
	820097 	14417 	['367']
	891531 	25916 	['371']
	891532 	25979 	['495', '871']
	717809 	11852 	['602']
	107454 	11514 	['651', '131']
	877834 	25635 	['603']
	1032346 	64420 	['737']
	49196 	5786 	['602']
	878828 	24610 	['382']
	1041333 	62285 	['737']
	889237 	25748 	['357']
	34497 	4572 	['481']
	4977 	1449 	['632', '630']
	1028718 	64369 	['737']
	49996 	5905 	['333']
	1397867 	28248 	['452']
	781902 	12722 	['356']
	854560 	19428 	['602']
	353020 	5978 	['162', '308']
	1923 	1082 	['651', '254', '154']
	926761 	31099 	['794', '581']
	926763 	30584 	['353']
	735349 	12606 	['641', '679']
	58151 	6517 	['733']
	203596 	17151 	['602']
	864009 	22837 	['384']
	1062478 	112624 	['737']
	722826 	4530 	['737']
	743367 	31895 	['602']
	863483 	23050 	['581']
	931336 	62655 	['202', '308']
	108079 	11564 	['521']
	779334 	12516 	['331']
	1018005 	64304 	['596']
	910322 	29246 	['603']
	893970 	27825 	['504']
	704328 	23776 	['384']
	718924 	9916 	['308', '384', '239']
	911626 	29021 	['573']
	709136 	8382 	['504']
	1029445 	64631 	['874']
	319687 	10484 	['451']
	707668 	24167 	['737']
	1123337 	63051 	['512', '283']
	1141688 	29946 	['602']
	1029448 	64510 	['341']
	75644 	8288 	['145', '339', '509']
	5588 	63192 	['267']
	927417 	62836 	['229']
	33780 	4469 	['563']
	40687 	5066 	['347']
	216430 	6756 	['308']
	718074 	8017 	['506', '367']
	948072 	66610 	['802']
	814453 	7875 	['259', '395', '336']
	1034760 	62057 	['737']
	913443 	63418 	['384']
	818813 	63895 	['737']
	818815 	13822 	['504', '737']
	812446 	13339 	['562']
	862692 	23790 	['355']
	721765 	6522 	['679']
	935503 	22360 	['352']
	73822 	8084 	['508']
	918275 	61242 	['372', '508']
	1013609 	64323 	['635']
	1065645 	113917 	['679']
	771498 	11985 	['104']
	29646 	61840 	['621']
	29644 	4036 	['356']
	771497 	1410 	['734', '179', '752']
	1051556 	66590 	['781']
	1040850 	110588 	['737']
	1034588 	5503 	['871', '679', '633']
	72333 	7922 	['565']
	72331 	7921 	['356']
	946090 	64194 	['602']
	1014488 	64983 	['179', '655', '653']
	916380 	31300 	['382']
	855574 	16637 	['603']
	855575 	16600 	['781']
	86115 	9355 	['737', '504']
	793765 	12331 	['421']
	78966 	7121 	['344', '339', '267']
	1443062 	61047 	['495']
	52971 	6215 	['506', '367']
	1033491 	65624 	['735']
	60849 	6836 	['371', '356', '332']
	811863 	13686 	['651']
	717059 	17780 	['602']
	1012127 	31366 	['491']
	1070423 	116029 	['461', '422']
	856386 	17202 	['352', '353']
	96287 	10331 	['571']
	96289 	10332 	['573']
	276641 	9952 	['614']
	915840 	29755 	['153']
	868196 	66623 	['679']
	1050686 	110442 	['679']
	315213 	2312 	['736']
	830141 	14380 	['281']
	5907 	1581 	['481', '737']
	101271 	10906 	['343', '369', '374']
	93542 	10013 	['519']
	844780 	15411 	['621', '737', '615']
	1046594 	65861 	['308']
	844789 	19807 	['593']
	880242 	24797 	['735']
	60519 	6821 	['261', '242', '249', '267']
	1514128 	17266 	['632', '631', '641']
	906326 	28616 	['411']
	74091 	10621 	['291', '517']
	1036188 	65226 	['737']
	888470 	25644 	['573']
	46428 	5545 	['220']
	104174 	11261 	['371', '359']
	52795 	6196 	['506']
	1020710 	64223 	['508']
	1020716 	64099 	['737']
	828678 	61608 	['616', '615']
	885741 	61433 	['283']
	854711 	25322 	['615']
	1009515 	64563 	['335', '737']
	943061 	60835 	['874']
	2601 	1056 	['349', '382', '367']
	914156 	29449 	['308']
	808493 	13155 	['18', '571', '78']
	902281 	28502 	['355']
	860194 	25326 	['363', '356']
	1002638 	61870 	['737']
	357001 	10734 	['384']
	1002637 	62784 	['283']
	883741 	29374 	['737']
	929807 	61132 	['384', '382']
	910522 	29528 	['603']
	910521 	29015 	['302', '314', '313']
	1061069 	110802 	['871', '495', '799']
	742550 	13443 	['366']
	745274 	2602 	['275']
	895642 	27873 	['366']
	943605 	62093 	['874']
	831968 	14616 	['401']
	911650 	29433 	['504']
	30140 	4077 	['357']
	1012140 	62826 	['283']
	1012141 	63504 	['733', '874', '737']
	906611 	61760 	['325']
	746072 	6882 	['762']
	769520 	13570 	['358']
	895462 	28130 	['737']
	1029631 	64652 	['391']
	1017648 	106881 	['481']
	718487 	9932 	['335']
	718482 	4230 	['621']
	1023973 	64513 	['353']
	1017646 	63659 	['373', '353']
	715969 	10993 	['655', '874']
	275053 	7799 	['283']
	917173 	30086 	['367']
	884624 	28380 	['384']
	882835 	24925 	['356', '382']
	1039065 	65607 	['366']
	915127 	29829 	['806']
	882830 	24999 	['265']
	864760 	23120 	['533']
	76334 	8358 	['349']
	941604 	65026 	['357']
	945983 	61028 	['504']
	945980 	62662 	['679']
	67347 	7486 	['371']
	945989 	61069 	['737']
	716054 	5841 	['384']
	779164 	11804 	['382']
	1011147 	62850 	['411', '412']
	851292 	15761 	['357']
	1022080 	63898 	['737']
	8670 	1891 	['737']
	50493 	12972 	['541']
	843964 	22544 	['655']
	731939 	10426 	['603', '263']
	774695 	30946 	['386']
	1018840 	63643 	['565']
	1018848 	66265 	['205']
	91576 	9783 	['602']
	1040993 	65436 	['458']
	51548 	6116 	['794']
	1031980 	65342 	['366']
	907254 	28769 	['679']
	886138 	25342 	['357']
	1030054 	64961 	['382']
	1065253 	114523 	['272', '513', '581', '679', '738']
	352183 	11480 	['820']
	886136 	27790 	['483']
	886137 	25357 	['566']
	902274 	28462 	['322']
	1034812 	64769 	['617']
	1056562 	110106 	['754']
	916444 	63297 	['384']
	900619 	28433 	['357']
	900616 	28565 	['153']
	101640 	10950 	['153', '616']
	1038005 	65313 	['352']
	933590 	31702 	['602']
	73124 	7982 	['602']
	861819 	22668 	['131', '132']
	912836 	29547 	['603']
	39263 	3643 	['602']
	819689 	22144 	['384']
	922204 	30540 	['366']
	915389 	29392 	['280', '282']
	922200 	30621 	['512']
	732485 	12233 	['283', '384']
	1040441 	2193 	['809', '806', '805']
	933730 	31554 	['394', '273', '679']
	1040445 	65056 	['751']
	1040449 	23227 	['489', '483']
	933738 	61971 	['357', '871', '358', '362', '399']
	855743 	65875 	['737']
	1026506 	64644 	['596']
	926966 	31062 	['602']
	901620 	28469 	['283']
	69499 	7637 	['283']
	95521 	10190 	['514', '541']
	836123 	15025 	['679']
	898447 	28519 	['603']
	898441 	28217 	['737']
	878594 	24622 	['737']
	19871 	2999 	['345', '354']
	1023362 	64103 	['366']
	69671 	7691 	['514', '421']
	1092319 	3343 	['738']
	49600 	4193 	['679']
	69067 	7617 	['232']
	75754 	8299 	['621']
	1122976 	28194 	['282']
	814139 	13798 	['201', '209']
	75208 	8210 	['441', '442']
	350692 	2951 	['355']
	1036419 	111591 	['737']
	350698 	9063 	['751', '551']
	90896 	9761 	['245']
	732152 	6293 	['507']
	81050 	8811 	['382', '369']
	885978 	25318 	['804']
	920528 	30179 	['581']
	58172 	6631 	['289']
	1034992 	65268 	['203']
	920527 	30161 	['504']
	1003201 	63541 	['679']
	920521 	30130 	['736']
	920522 	30293 	['679']
	96879 	10391 	['382']
	742126 	1439 	['495']
	357294 	5750 	['153']
	3292 	1235 	['225']
	1326973 	61572 	['367']
	894705 	61569 	['737']
	1005188 	30646 	['603']
	1005181 	62225 	['232']
	1009677 	62658 	['384']
	1029281 	65463 	['874']
	936301 	10978 	['602']
	936653 	31622 	['737']
	1009675 	62738 	['366']
	909954 	28877 	['209']
	864683 	27810 	['384']
	909950 	28933 	['421']
	1024342 	64760 	['209']
	62765 	7070 	['506']
	38725 	4881 	['362']
	837472 	22139 	['357']
	884887 	28191 	['448']
	352435 	7469 	['366']
	1010788 	62804 	['365']
	893955 	26022 	['611']
	30554 	4087 	['287', '282', '283', '281', '308', '322']
	906933 	29948 	['679']
	718909 	5412 	['617']
	906282 	29074 	['504']
	1028734 	111779 	['602']
	275605 	6282 	['484']
	718903 	16872 	['602']
	883683 	25571 	['521']
	1003642 	61745 	['283']
	803443 	28008 	['737']
	1011309 	17255 	['602']
	91388 	9774 	['201']
	886835 	25509 	['735', '138', '353']
	311471 	1682 	['131']
	316312 	17654 	['602']
	797468 	8068 	['281', '131']
	855109 	16729 	['357', '737']
	850460 	25572 	['335']
	30197 	4083 	['335', '506']
	855106 	9458 	['283']
	867889 	63869 	['872']
	727672 	12879 	['384']
	945066 	60883 	['737']
	910267 	61836 	['283']
	1007587 	62549 	['381']
	1007583 	63073 	['366']
	1007581 	62724 	['367']
	792161 	13550 	['17']
	93451 	10063 	['602']
	1069546 	115310 	['651', '655', '653']
	1007588 	62591 	['737']
	1219702 	30023 	['517', '461']
	11454 	2169 	['512']
	1043156 	65482 	['581']
	1007273 	17641 	['602']
	77877 	8512 	['138']
	29669 	4040 	['275', '473']
	1123316 	25731 	['514']
	849145 	15824 	['873', '481', '874']
	1021270 	63930 	['581']
	1016277 	63461 	['609', '738', '872']
	34125 	16733 	['602']
	72316 	7920 	['999']
	1134971 	112888 	['732']
	893046 	28737 	['735']
	1001426 	65739 	['367']
	352998 	5888 	['283']
	23111 	3342 	['737']
	882484 	65217 	['385']
	881464 	24843 	['283']
	881462 	24850 	['283']
	61442 	6948 	['781']
	310433 	3265 	['481', '871']
	100783 	10855 	['242', '286', '263', '262', '511', '655']
	890634 	25972 	['808']
	789851 	14810 	['382']
	912737 	28975 	['615']
	896495 	28260 	['799']
	896493 	64163 	['367']
	934650 	31590 	['204']
	925558 	30619 	['679']
	812796 	13484 	['283']
	925006 	31051 	['356']
	751288 	10306 	['131']
	1018980 	63695 	['131']
	75929 	8317 	['581']
	1412067 	20245 	['283']
	35527 	4640 	['602']
	1046002 	17237 	['603']
	830122 	23768 	['633', '635', '679']
	1046861 	7862 	['491', '517']
	890096 	25762 	['308', '229', '289']
	1050007 	66496 	['283']
	715779 	3824 	['562']
	1048275 	66487 	['616', '615']
	877645 	24474 	['737']
	787253 	13765 	['283']
	787250 	3814 	['491']
	874841 	27937 	['565']
	1035513 	65022 	['603']
	849101 	24675 	['581']
	733590 	3410 	['679']
	1024645 	64168 	['131']
	1043915 	65550 	['737']
	791182 	12221 	['562']
	704532 	7682 	['382']
	1045689 	66263 	['603']
	854775 	16710 	['357']
	1009532 	63229 	['481', '357']
	841555 	3625 	['679']
	949373 	62330 	['581']
	357064 	10379 	['366']
	1048982 	66403 	['367']
	791450 	12222 	['596']
	887941 	25647 	['329', '355', '349']
	1049588 	66655 	['385']
	936402 	212340 	['283', '679']
	895663 	27816 	['138']
	895665 	27913 	['873']
	701319 	12718 	['357', '737']
	922868 	31594 	['162', '495', '160']
	706471 	7132 	['581']
	922865 	30423 	['365', '679']
	922864 	30490 	['679']
	1039300 	65163 	['737']
	895447 	27938 	['566']
	892495 	27791 	['382']
	860420 	24400 	['501']
	884144 	25138 	['366']
	708367 	9724 	['737']
	728376 	3684 	['357']
